iface,ppn,unit,test,bytes,uvn,no_uvn
em1,40,microseconds,PingPong,1048576,9569.02,6022.04
em1,40,microseconds,PingPong,2097152,16669.71,12131.30
em1,40,microseconds,PingPong,4194304,30621.83,24461.31
em1,40,microseconds,PingPing,0,233.19,51.44
em1,40,microseconds,PingPing,1,215.47,50.65
em1,40,microseconds,PingPing,2,217.94,49.74
em1,40,microseconds,PingPing,4,228.17,49.15
em1,40,microseconds,PingPing,8,212.36,48.97
em1,40,microseconds,PingPing,16,217.51,49.32
em1,40,microseconds,PingPing,32,217.19,49.63
em1,40,microseconds,PingPing,64,202.57,52.46
em1,40,microseconds,PingPing,128,213.24,52.51
em1,40,microseconds,PingPing,256,212.52,51.90
em1,40,microseconds,PingPing,512,165.31,47.75
em1,40,microseconds,PingPing,1024,281.04,47.39
em1,40,microseconds,PingPing,2048,215.95,48.77
em1,40,microseconds,PingPing,4096,179.52,55.02
em1,40,microseconds,PingPing,8192,135.78,105.58
em1,40,microseconds,PingPing,16384,307.82,196.19
em1,40,microseconds,PingPing,32768,777.56,383.71
em1,40,microseconds,PingPing,65536,1493.23,754.86
em1,40,microseconds,PingPing,131072,2301.74,1523.50
em1,40,microseconds,PingPing,262144,6334.48,3021.53
em1,40,microseconds,PingPing,524288,9544.61,6012.96
em1,40,microseconds,PingPing,1048576,16474.37,11685.84
em1,40,microseconds,PingPing,2097152,31692.28,23269.98
em1,40,microseconds,PingPing,4194304,62649.35,46759.23
em1,40,microseconds,Unirandom,0,136.68,68.47
em1,40,microseconds,Unirandom,1,139.34,68.62
em1,40,microseconds,Unirandom,2,141.57,68.97
em1,40,microseconds,Unirandom,4,139.29,75.34
em1,40,microseconds,Unirandom,8,140.09,68.73
em1,40,microseconds,Unirandom,16,139.61,68.73
em1,40,microseconds,Unirandom,32,141.39,68.87
em1,40,microseconds,Unirandom,64,139.00,69.77
em1,40,microseconds,Unirandom,128,141.78,69.90
em1,40,microseconds,Unirandom,256,142.16,69.03
em1,40,microseconds,Unirandom,512,157.42,84.44
em1,40,microseconds,Unirandom,1024,154.71,85.30
em1,40,microseconds,Unirandom,2048,161.29,90.08
em1,40,microseconds,Unirandom,4096,172.20,99.44
em1,40,microseconds,Unirandom,8192,182.69,115.81
em1,40,microseconds,Unirandom,16384,342.47,195.01
em1,40,microseconds,Unirandom,32768,495.23,292.45
em1,40,microseconds,Unirandom,65536,792.65,520.30
em1,40,microseconds,Unirandom,131072,1483.51,1022.30
em1,40,microseconds,Unirandom,262144,2624.18,2362.50
em1,40,microseconds,Unirandom,524288,4899.00,4329.86
em1,40,microseconds,Unirandom,1048576,9962.05,8428.90
em1,40,microseconds,Unirandom,2097152,19201.84,16572.48
em1,40,microseconds,Unirandom,4194304,38078.42,33016.74
em1,40,microseconds,Birandom,0,134.25,66.82
em1,40,microseconds,Birandom,1,135.36,67.11
em1,40,microseconds,Birandom,2,135.53,67.10
em1,40,microseconds,Birandom,4,135.51,67.46
em1,40,microseconds,Birandom,8,135.55,67.45
em1,40,microseconds,Birandom,16,138.38,67.44
em1,40,microseconds,Birandom,32,135.20,67.53
em1,40,microseconds,Birandom,64,136.70,68.44
em1,40,microseconds,Birandom,128,136.76,68.66
em1,40,microseconds,Birandom,256,136.86,68.82
em1,40,microseconds,Birandom,512,152.89,84.21
em1,40,microseconds,Birandom,1024,156.52,89.53
em1,40,microseconds,Birandom,2048,157.55,90.71
em1,40,microseconds,Birandom,4096,164.07,97.15
em1,40,microseconds,Birandom,8192,172.65,110.80
em1,40,microseconds,Birandom,16384,343.06,194.54
em1,40,microseconds,Birandom,32768,493.03,290.26
em1,40,microseconds,Birandom,65536,780.87,507.38
em1,40,microseconds,Birandom,131072,1426.97,982.30
em1,40,microseconds,Birandom,262144,2386.20,2089.16
em1,40,microseconds,Birandom,524288,4656.53,4011.66
em1,40,microseconds,Birandom,1048576,9334.92,8017.48
em1,40,microseconds,Birandom,2097152,19400.74,15908.85
em1,40,microseconds,Birandom,4194304,38898.93,31596.74
em1,40,microseconds,Corandom,0,95.74,39.17
em1,40,microseconds,Corandom,1,91.99,39.82
em1,40,microseconds,Corandom,2,94.53,40.06
em1,40,microseconds,Corandom,4,106.03,40.32
em1,40,microseconds,Corandom,8,94.86,39.67
em1,40,microseconds,Corandom,16,97.78,39.18
em1,40,microseconds,Corandom,32,94.50,39.35
em1,40,microseconds,Corandom,64,92.93,40.36
em1,40,microseconds,Corandom,128,98.23,41.22
em1,40,microseconds,Corandom,256,93.08,40.42
em1,40,microseconds,Corandom,512,106.20,47.70
em1,40,microseconds,Corandom,1024,109.95,48.91
em1,40,microseconds,Corandom,2048,109.59,51.05
em1,40,microseconds,Corandom,4096,119.35,55.32
em1,40,microseconds,Corandom,8192,127.72,65.73
em1,40,microseconds,Corandom,16384,343.43,125.37
em1,40,microseconds,Corandom,32768,496.16,227.02
em1,40,microseconds,Corandom,65536,769.83,437.98
em1,40,microseconds,Corandom,131072,1388.88,883.15
em1,40,microseconds,Corandom,262144,2279.21,1775.75
em1,40,microseconds,Corandom,524288,4048.12,3485.58
em1,40,microseconds,Corandom,1048576,8982.09,6920.26
em1,40,microseconds,Corandom,2097152,24511.46,13745.99
em1,40,microseconds,Corandom,4194304,44161.30,27266.96
em1,40,microseconds,Stencil2D,0,54.46,16.37
em1,40,microseconds,Stencil2D,1,54.05,17.14
em1,40,microseconds,Stencil2D,2,55.79,16.34
em1,40,microseconds,Stencil2D,4,57.18,16.49
em1,40,microseconds,Stencil2D,8,55.00,16.57
em1,40,microseconds,Stencil2D,16,54.90,16.46
em1,40,microseconds,Stencil2D,32,55.18,16.48
em1,40,microseconds,Stencil2D,64,58.10,16.81
em1,40,microseconds,Stencil2D,128,55.41,16.95
em1,40,microseconds,Stencil2D,256,61.41,16.76
em1,40,microseconds,Stencil2D,512,64.65,20.06
em1,40,microseconds,Stencil2D,1024,70.33,20.16
em1,40,microseconds,Stencil2D,2048,69.65,21.51
em1,40,microseconds,Stencil2D,4096,72.52,23.17
em1,40,microseconds,Stencil2D,8192,78.29,26.71
em1,40,microseconds,Stencil2D,16384,191.90,56.51
em1,40,microseconds,Stencil2D,32768,280.87,91.59
em1,40,microseconds,Stencil2D,65536,406.10,166.00
em1,40,microseconds,Stencil2D,131072,791.64,349.44
em1,40,microseconds,Stencil2D,262144,1175.22,458.85
em1,40,microseconds,Stencil2D,524288,2083.41,922.66
em1,40,microseconds,Stencil2D,1048576,3289.04,1797.76
em1,40,microseconds,Stencil2D,2097152,6245.06,3702.75
em1,40,microseconds,Stencil2D,4194304,12466.81,7386.33
em1,40,microseconds,Stencil3D,0,49.13,14.14
em1,40,microseconds,Stencil3D,1,47.96,14.32
em1,40,microseconds,Stencil3D,2,51.61,14.40
em1,40,microseconds,Stencil3D,4,48.76,14.48
em1,40,microseconds,Stencil3D,8,49.58,14.65
em1,40,microseconds,Stencil3D,16,50.70,14.49
em1,40,microseconds,Stencil3D,32,50.56,14.61
em1,40,microseconds,Stencil3D,64,52.93,15.08
em1,40,microseconds,Stencil3D,128,49.02,15.23
em1,40,microseconds,Stencil3D,256,52.45,15.43
em1,40,microseconds,Stencil3D,512,58.76,18.82
em1,40,microseconds,Stencil3D,1024,60.22,19.02
em1,40,microseconds,Stencil3D,2048,64.68,20.30
em1,40,microseconds,Stencil3D,4096,64.55,21.96
em1,40,microseconds,Stencil3D,8192,68.34,27.20
em1,40,microseconds,Stencil3D,16384,181.09,58.33
em1,40,microseconds,Stencil3D,32768,256.13,94.53
em1,40,microseconds,Stencil3D,65536,412.02,176.19
em1,40,microseconds,Stencil3D,131072,756.88,370.15
em1,40,microseconds,Stencil3D,262144,1020.59,588.93
em1,40,microseconds,Stencil3D,524288,1633.25,1159.37
em1,40,microseconds,Stencil3D,1048576,3277.62,2311.34
em1,40,microseconds,Stencil3D,2097152,5917.39,4661.35
em1,40,microseconds,Stencil3D,4194304,10574.43,9353.96
ib0,40,microseconds,PingPong,0,161.13,46.88
ib0,40,microseconds,PingPong,1,159.77,47.10
ib0,40,microseconds,PingPong,2,162.23,48.56
ib0,40,microseconds,PingPong,4,163.27,47.32
ib0,40,microseconds,PingPong,8,159.34,47.04
ib0,40,microseconds,PingPong,16,165.51,47.00
ib0,40,microseconds,PingPong,32,162.85,47.69
ib0,40,microseconds,PingPong,64,172.50,50.96
ib0,40,microseconds,PingPong,128,298.51,90.53
ib0,40,microseconds,PingPong,256,291.42,95.64
ib0,40,microseconds,PingPong,512,266.50,85.62
ib0,40,microseconds,PingPong,1024,247.95,88.88
ib0,40,microseconds,PingPong,2048,138.12,57.73
ib0,40,microseconds,PingPong,4096,80.03,66.99
ib0,40,microseconds,PingPong,8192,93.05,87.03
ib0,40,microseconds,PingPong,16384,370.94,312.20
ib0,40,microseconds,PingPong,32768,585.89,507.65
ib0,40,microseconds,PingPong,65536,620.46,588.31
ib0,40,microseconds,PingPong,131072,1222.52,1282.94
ib0,40,microseconds,PingPong,262144,1737.95,1870.90
ib0,40,microseconds,PingPong,524288,3857.85,4625.14
ib0,40,microseconds,PingPong,1048576,9980.33,10567.17
ib0,40,microseconds,PingPong,2097152,19901.71,19983.45
ib0,40,microseconds,PingPong,4194304,41585.40,41431.50
ib0,40,microseconds,PingPing,0,688.02,89.71
ib0,40,microseconds,PingPing,1,686.06,91.26
ib0,40,microseconds,PingPing,2,677.50,89.58
ib0,40,microseconds,PingPing,4,684.09,90.13
ib0,40,microseconds,PingPing,8,697.44,90.29
ib0,40,microseconds,PingPing,16,678.58,90.30
ib0,40,microseconds,PingPing,32,690.14,91.64
ib0,40,microseconds,PingPing,64,708.67,94.34
ib0,40,microseconds,PingPing,128,771.12,234.07
ib0,40,microseconds,PingPing,256,756.85,220.03
ib0,40,microseconds,PingPing,512,834.94,204.45
ib0,40,microseconds,PingPing,1024,698.59,131.30
ib0,40,microseconds,PingPing,2048,842.19,118.04
ib0,40,microseconds,PingPing,4096,656.52,125.46
ib0,40,microseconds,PingPing,8192,575.28,168.54
ib0,40,microseconds,PingPing,16384,399.47,364.33
ib0,40,microseconds,PingPing,32768,581.97,586.60
ib0,40,microseconds,PingPing,65536,1337.54,1105.34
ib0,40,microseconds,PingPing,131072,2217.93,2198.21
ib0,40,microseconds,PingPing,262144,3391.16,3683.56
ib0,40,microseconds,PingPing,524288,7496.22,8705.37
ib0,40,microseconds,PingPing,1048576,18585.20,19596.06
ib0,40,microseconds,PingPing,2097152,38302.98,39308.45
ib0,40,microseconds,PingPing,4194304,77209.72,76525.76
ib0,40,microseconds,Unirandom,0,201.08,101.62
ib0,40,microseconds,Unirandom,1,201.83,103.17
ib0,40,microseconds,Unirandom,2,198.49,105.65
ib0,40,microseconds,Unirandom,4,206.77,105.73
ib0,40,microseconds,Unirandom,8,200.20,103.26
ib0,40,microseconds,Unirandom,16,202.59,103.54
ib0,40,microseconds,Unirandom,32,205.24,103.85
ib0,40,microseconds,Unirandom,64,199.91,103.67
ib0,40,microseconds,Unirandom,128,208.73,104.52
ib0,40,microseconds,Unirandom,256,236.60,106.87
ib0,40,microseconds,Unirandom,512,206.83,102.36
ib0,40,microseconds,Unirandom,1024,204.80,102.51
ib0,40,microseconds,Unirandom,2048,200.27,108.66
ib0,40,microseconds,Unirandom,4096,204.46,124.98
ib0,40,microseconds,Unirandom,8192,209.98,139.70
ib0,40,microseconds,Unirandom,16384,409.70,326.41
ib0,40,microseconds,Unirandom,32768,617.54,458.69
ib0,40,microseconds,Unirandom,65536,1504.19,751.36
ib0,40,microseconds,Unirandom,131072,4682.50,1370.68
ib0,40,microseconds,Unirandom,262144,2284.97,2147.06
ib0,40,microseconds,Unirandom,524288,4109.07,3885.79
ib0,40,microseconds,Unirandom,1048576,7879.12,7755.07
ib0,40,microseconds,Unirandom,2097152,15656.55,15115.29
ib0,40,microseconds,Unirandom,4194304,32401.17,31701.85
ib0,40,microseconds,Birandom,0,199.93,92.99
ib0,40,microseconds,Birandom,1,196.60,93.12
ib0,40,microseconds,Birandom,2,194.37,94.41
ib0,40,microseconds,Birandom,4,195.63,95.61
ib0,40,microseconds,Birandom,8,202.70,93.72
ib0,40,microseconds,Birandom,16,192.44,93.56
ib0,40,microseconds,Birandom,32,195.36,92.55
ib0,40,microseconds,Birandom,64,193.34,92.03
ib0,40,microseconds,Birandom,128,205.51,92.97
ib0,40,microseconds,Birandom,256,212.94,92.24
ib0,40,microseconds,Birandom,512,194.84,96.36
ib0,40,microseconds,Birandom,1024,189.79,98.39
ib0,40,microseconds,Birandom,2048,185.40,103.83
ib0,40,microseconds,Birandom,4096,194.79,114.34
ib0,40,microseconds,Birandom,8192,194.67,134.83
ib0,40,microseconds,Birandom,16384,412.67,315.35
ib0,40,microseconds,Birandom,32768,609.62,463.97
ib0,40,microseconds,Birandom,65536,1040.63,723.09
ib0,40,microseconds,Birandom,131072,2330.95,1276.98
ib0,40,microseconds,Birandom,262144,2132.08,1986.57
ib0,40,microseconds,Birandom,524288,3841.18,3690.58
ib0,40,microseconds,Birandom,1048576,7492.84,7534.69
ib0,40,microseconds,Birandom,2097152,15058.72,15232.95
ib0,40,microseconds,Birandom,4194304,30983.46,30671.82
ib0,40,microseconds,Corandom,0,218.69,112.52
ib0,40,microseconds,Corandom,1,212.85,110.35
ib0,40,microseconds,Corandom,2,215.17,111.49
ib0,40,microseconds,Corandom,4,219.40,110.86
ib0,40,microseconds,Corandom,8,216.79,113.56
ib0,40,microseconds,Corandom,16,216.38,111.81
ib0,40,microseconds,Corandom,32,216.08,115.81
ib0,40,microseconds,Corandom,64,223.56,113.26
ib0,40,microseconds,Corandom,128,234.80,121.29
ib0,40,microseconds,Corandom,256,234.14,120.99
ib0,40,microseconds,Corandom,512,234.30,107.54
ib0,40,microseconds,Corandom,1024,230.11,106.16
ib0,40,microseconds,Corandom,2048,219.99,105.45
ib0,40,microseconds,Corandom,4096,211.46,111.42
ib0,40,microseconds,Corandom,8192,209.13,126.18
ib0,40,microseconds,Corandom,16384,412.23,331.88
ib0,40,microseconds,Corandom,32768,691.04,436.63
ib0,40,microseconds,Corandom,65536,2695.97,753.26
ib0,40,microseconds,Corandom,131072,4969.30,1655.79
ib0,40,microseconds,Corandom,262144,1872.51,1854.74
ib0,40,microseconds,Corandom,524288,3884.50,4496.90
ib0,40,microseconds,Corandom,1048576,7531.11,10482.72
ib0,40,microseconds,Corandom,2097152,14886.98,17861.87
ib0,40,microseconds,Corandom,4194304,36313.08,42345.05
ib0,40,microseconds,Stencil2D,0,72.31,26.51
ib0,40,microseconds,Stencil2D,1,65.66,24.95
ib0,40,microseconds,Stencil2D,2,68.38,25.23
ib0,40,microseconds,Stencil2D,4,68.60,24.84
ib0,40,microseconds,Stencil2D,8,67.57,24.79
ib0,40,microseconds,Stencil2D,16,69.88,25.15
ib0,40,microseconds,Stencil2D,32,72.21,25.11
ib0,40,microseconds,Stencil2D,64,69.80,24.81
ib0,40,microseconds,Stencil2D,128,71.08,24.61
ib0,40,microseconds,Stencil2D,256,67.75,24.05
ib0,40,microseconds,Stencil2D,512,75.64,27.69
ib0,40,microseconds,Stencil2D,1024,73.78,28.50
ib0,40,microseconds,Stencil2D,2048,78.48,30.35
ib0,40,microseconds,Stencil2D,4096,82.91,33.58
ib0,40,microseconds,Stencil2D,8192,96.37,39.76
ib0,40,microseconds,Stencil2D,16384,209.67,80.06
ib0,40,microseconds,Stencil2D,32768,313.59,132.91
ib0,40,microseconds,Stencil2D,65536,473.99,242.76
ib0,40,microseconds,Stencil2D,131072,950.08,508.21
ib0,40,microseconds,Stencil2D,262144,823.95,529.30
ib0,40,microseconds,Stencil2D,524288,1286.98,1040.01
ib0,40,microseconds,Stencil2D,1048576,2210.44,2039.16
ib0,40,microseconds,Stencil2D,2097152,4107.68,5385.12
ib0,40,microseconds,Stencil2D,4194304,8817.32,12025.21
ib0,40,microseconds,Stencil3D,0,77.61,26.92
ib0,40,microseconds,Stencil3D,1,78.72,26.80
ib0,40,microseconds,Stencil3D,2,75.23,26.76
ib0,40,microseconds,Stencil3D,4,77.24,26.99
ib0,40,microseconds,Stencil3D,8,76.23,27.97
ib0,40,microseconds,Stencil3D,16,77.06,26.96
ib0,40,microseconds,Stencil3D,32,77.72,27.01
ib0,40,microseconds,Stencil3D,64,76.98,27.10
ib0,40,microseconds,Stencil3D,128,77.54,26.52
ib0,40,microseconds,Stencil3D,256,73.09,26.33
ib0,40,microseconds,Stencil3D,512,75.56,30.00
ib0,40,microseconds,Stencil3D,1024,76.92,30.34
ib0,40,microseconds,Stencil3D,2048,84.26,32.34
ib0,40,microseconds,Stencil3D,4096,89.17,38.04
ib0,40,microseconds,Stencil3D,8192,101.10,44.65
ib0,40,microseconds,Stencil3D,16384,218.13,91.64
ib0,40,microseconds,Stencil3D,32768,371.67,159.12
ib0,40,microseconds,Stencil3D,65536,728.95,281.76
ib0,40,microseconds,Stencil3D,131072,1270.53,591.42
ib0,40,microseconds,Stencil3D,262144,917.20,727.55
ib0,40,microseconds,Stencil3D,524288,1929.41,1429.40
ib0,40,microseconds,Stencil3D,1048576,4082.90,3484.13
ib0,40,microseconds,Stencil3D,2097152,8060.68,7282.86
ib0,40,microseconds,Stencil3D,4194304,16582.44,15312.73
ib1,40,microseconds,PingPong,0,90.19,53.25
ib1,40,microseconds,PingPong,1,89.71,52.52
ib1,40,microseconds,PingPong,2,93.40,52.31
ib1,40,microseconds,PingPong,4,89.04,50.88
ib1,40,microseconds,PingPong,8,91.75,52.48
ib1,40,microseconds,PingPong,16,91.41,54.09
ib1,40,microseconds,PingPong,32,89.50,54.01
ib1,40,microseconds,PingPong,64,97.88,59.04
ib1,40,microseconds,PingPong,128,198.74,135.88
ib1,40,microseconds,PingPong,256,197.87,137.86
ib1,40,microseconds,PingPong,512,164.37,125.51
ib1,40,microseconds,PingPong,1024,151.95,112.27
ib1,40,microseconds,PingPong,2048,74.54,58.83
ib1,40,microseconds,PingPong,4096,72.09,66.10
ib1,40,microseconds,PingPong,8192,89.51,84.42
ib1,40,microseconds,PingPong,16384,382.42,319.88
ib1,40,microseconds,PingPong,32768,658.45,509.02
ib1,40,microseconds,PingPong,65536,674.39,593.68
ib1,40,microseconds,PingPong,131072,1360.58,1210.38
ib1,40,microseconds,PingPong,262144,1803.47,1863.93
ib1,40,microseconds,PingPong,524288,4089.15,4403.19
ib1,40,microseconds,PingPong,1048576,11176.25,10803.69
ib1,40,microseconds,PingPong,2097152,19302.03,20829.42
ib1,40,microseconds,PingPong,4194304,40593.86,44535.86
ib1,40,microseconds,PingPing,0,84.84,125.20
ib1,40,microseconds,PingPing,1,85.32,126.42
ib1,40,microseconds,PingPing,2,85.28,121.63
ib1,40,microseconds,PingPing,4,85.47,125.39
ib1,40,microseconds,PingPing,8,85.65,126.03
ib1,40,microseconds,PingPing,16,85.77,124.86
ib1,40,microseconds,PingPing,32,86.05,127.32
ib1,40,microseconds,PingPing,64,86.45,135.72
ib1,40,microseconds,PingPing,128,95.47,325.40
ib1,40,microseconds,PingPing,256,94.27,322.48
ib1,40,microseconds,PingPing,512,95.10,301.92
ib1,40,microseconds,PingPing,1024,108.32,179.79
ib1,40,microseconds,PingPing,2048,110.67,157.32
ib1,40,microseconds,PingPing,4096,138.71,140.51
ib1,40,microseconds,PingPing,8192,224.76,178.41
ib1,40,microseconds,PingPing,16384,382.23,387.69
ib1,40,microseconds,PingPing,32768,581.58,628.81
ib1,40,microseconds,PingPing,65536,1536.01,1334.11
ib1,40,microseconds,PingPing,131072,1989.43,2318.05
ib1,40,microseconds,PingPing,262144,3332.46,4086.23
ib1,40,microseconds,PingPing,524288,7505.73,9966.82
ib1,40,microseconds,PingPing,1048576,20149.18,21656.03
ib1,40,microseconds,PingPing,2097152,39605.19,45095.40
ib1,40,microseconds,PingPing,4194304,75859.95,83438.01
ib1,40,microseconds,Unirandom,0,198.23,99.81
ib1,40,microseconds,Unirandom,1,198.52,101.06
ib1,40,microseconds,Unirandom,2,195.12,101.98
ib1,40,microseconds,Unirandom,4,197.22,100.08
ib1,40,microseconds,Unirandom,8,200.00,103.09
ib1,40,microseconds,Unirandom,16,195.03,100.80
ib1,40,microseconds,Unirandom,32,192.34,99.12
ib1,40,microseconds,Unirandom,64,198.51,100.34
ib1,40,microseconds,Unirandom,128,206.70,100.73
ib1,40,microseconds,Unirandom,256,238.58,99.86
ib1,40,microseconds,Unirandom,512,205.73,102.86
ib1,40,microseconds,Unirandom,1024,206.92,102.21
ib1,40,microseconds,Unirandom,2048,202.90,108.49
ib1,40,microseconds,Unirandom,4096,210.35,119.59
ib1,40,microseconds,Unirandom,8192,212.38,140.77
ib1,40,microseconds,Unirandom,16384,422.13,338.47
ib1,40,microseconds,Unirandom,32768,640.07,481.66
ib1,40,microseconds,Unirandom,65536,1284.05,751.13
ib1,40,microseconds,Unirandom,131072,4413.83,1360.30
ib1,40,microseconds,Unirandom,262144,2248.87,2070.01
ib1,40,microseconds,Unirandom,524288,3880.70,3768.70
ib1,40,microseconds,Unirandom,1048576,7529.64,7557.89
ib1,40,microseconds,Unirandom,2097152,15131.69,15325.65
ib1,40,microseconds,Unirandom,4194304,31312.37,32786.69
ib1,40,microseconds,Birandom,0,186.41,90.66
ib1,40,microseconds,Birandom,1,184.81,90.43
ib1,40,microseconds,Birandom,2,191.06,90.05
ib1,40,microseconds,Birandom,4,188.29,90.94
ib1,40,microseconds,Birandom,8,183.41,91.43
ib1,40,microseconds,Birandom,16,187.73,92.76
ib1,40,microseconds,Birandom,32,184.91,91.34
ib1,40,microseconds,Birandom,64,182.01,90.34
ib1,40,microseconds,Birandom,128,201.68,90.56
ib1,40,microseconds,Birandom,256,195.44,89.96
ib1,40,microseconds,Birandom,512,180.74,95.92
ib1,40,microseconds,Birandom,1024,188.42,97.51
ib1,40,microseconds,Birandom,2048,187.58,104.47
ib1,40,microseconds,Birandom,4096,191.66,115.52
ib1,40,microseconds,Birandom,8192,190.62,139.31
ib1,40,microseconds,Birandom,16384,414.11,321.26
ib1,40,microseconds,Birandom,32768,610.22,468.22
ib1,40,microseconds,Birandom,65536,988.31,715.83
ib1,40,microseconds,Birandom,131072,2644.75,1279.05
ib1,40,microseconds,Birandom,262144,2100.55,1950.66
ib1,40,microseconds,Birandom,524288,3706.20,3660.79
ib1,40,microseconds,Birandom,1048576,7489.38,7443.57
ib1,40,microseconds,Birandom,2097152,15107.58,15073.85
ib1,40,microseconds,Birandom,4194304,31353.27,30456.31
ib1,40,microseconds,Corandom,0,242.58,105.97
ib1,40,microseconds,Corandom,1,239.46,106.56
ib1,40,microseconds,Corandom,2,238.99,103.81
ib1,40,microseconds,Corandom,4,244.37,102.84
ib1,40,microseconds,Corandom,8,239.65,106.02
ib1,40,microseconds,Corandom,16,238.36,108.72
ib1,40,microseconds,Corandom,32,245.82,105.86
ib1,40,microseconds,Corandom,64,245.41,102.77
ib1,40,microseconds,Corandom,128,274.72,108.00
ib1,40,microseconds,Corandom,256,267.21,109.93
ib1,40,microseconds,Corandom,512,292.57,101.13
ib1,40,microseconds,Corandom,1024,281.00,101.11
ib1,40,microseconds,Corandom,2048,252.71,101.61
ib1,40,microseconds,Corandom,4096,246.76,114.18
ib1,40,microseconds,Corandom,8192,224.38,126.72
ib1,40,microseconds,Corandom,16384,414.33,343.43
ib1,40,microseconds,Corandom,32768,880.18,448.28
ib1,40,microseconds,Corandom,65536,2645.19,723.37
ib1,40,microseconds,Corandom,131072,5906.57,1614.18
ib1,40,microseconds,Corandom,262144,1830.77,1755.51
ib1,40,microseconds,Corandom,524288,3547.93,3874.50
ib1,40,microseconds,Corandom,1048576,7254.08,8019.71
ib1,40,microseconds,Corandom,2097152,14315.85,18413.98
ib1,40,microseconds,Corandom,4194304,36274.74,40930.85
ib1,40,microseconds,Stencil2D,0,73.19,25.27
ib1,40,microseconds,Stencil2D,1,69.87,25.22
ib1,40,microseconds,Stencil2D,2,69.12,25.29
ib1,40,microseconds,Stencil2D,4,70.09,25.38
ib1,40,microseconds,Stencil2D,8,72.27,25.45
ib1,40,microseconds,Stencil2D,16,70.15,25.88
ib1,40,microseconds,Stencil2D,32,72.06,25.80
ib1,40,microseconds,Stencil2D,64,71.46,25.33
ib1,40,microseconds,Stencil2D,128,67.14,24.11
ib1,40,microseconds,Stencil2D,256,69.82,24.00
ib1,40,microseconds,Stencil2D,512,75.65,26.67
ib1,40,microseconds,Stencil2D,1024,76.80,27.40
ib1,40,microseconds,Stencil2D,2048,73.05,29.55
ib1,40,microseconds,Stencil2D,4096,80.63,32.52
ib1,40,microseconds,Stencil2D,8192,89.19,38.19
ib1,40,microseconds,Stencil2D,16384,205.83,76.07
ib1,40,microseconds,Stencil2D,32768,291.83,130.40
ib1,40,microseconds,Stencil2D,65536,428.10,234.81
ib1,40,microseconds,Stencil2D,131072,1014.17,476.33
ib1,40,microseconds,Stencil2D,262144,817.90,537.20
ib1,40,microseconds,Stencil2D,524288,1265.31,1048.19
ib1,40,microseconds,Stencil2D,1048576,2244.40,2009.45
ib1,40,microseconds,Stencil2D,2097152,4986.05,4134.70
ib1,40,microseconds,Stencil2D,4194304,10628.40,9503.32
ib1,40,microseconds,Stencil3D,0,124.75,40.32
ib1,40,microseconds,Stencil3D,1,121.03,39.34
ib1,40,microseconds,Stencil3D,2,120.48,39.92
ib1,40,microseconds,Stencil3D,4,120.47,39.62
ib1,40,microseconds,Stencil3D,8,119.52,39.60
ib1,40,microseconds,Stencil3D,16,119.72,39.40
ib1,40,microseconds,Stencil3D,32,120.48,39.72
ib1,40,microseconds,Stencil3D,64,118.33,39.32
ib1,40,microseconds,Stencil3D,128,119.32,39.62
ib1,40,microseconds,Stencil3D,256,105.07,32.45
ib1,40,microseconds,Stencil3D,512,86.48,30.53
ib1,40,microseconds,Stencil3D,1024,87.85,31.75
ib1,40,microseconds,Stencil3D,2048,92.28,33.69
ib1,40,microseconds,Stencil3D,4096,97.80,39.38
ib1,40,microseconds,Stencil3D,8192,109.77,45.96
ib1,40,microseconds,Stencil3D,16384,226.74,95.00
ib1,40,microseconds,Stencil3D,32768,385.24,182.19
ib1,40,microseconds,Stencil3D,65536,784.33,283.04
ib1,40,microseconds,Stencil3D,131072,1248.59,549.87
ib1,40,microseconds,Stencil3D,262144,926.86,719.31
ib1,40,microseconds,Stencil3D,524288,1655.30,1577.32
ib1,40,microseconds,Stencil3D,1048576,3416.28,4209.04
ib1,40,microseconds,Stencil3D,2097152,8944.08,8307.54
ib1,40,microseconds,Stencil3D,4194304,17258.55,18051.96
default,40,mbytes/sec,PingPong,0,0.00,0.00
default,40,mbytes/sec,PingPong,1,37.17,31.43
default,40,mbytes/sec,PingPong,2,74.09,74.35
default,40,mbytes/sec,PingPong,4,148.65,148.77
default,40,mbytes/sec,PingPong,8,296.70,297.43
default,40,mbytes/sec,PingPong,16,591.61,590.60
default,40,mbytes/sec,PingPong,32,1144.86,1154.05
default,40,mbytes/sec,PingPong,64,2106.61,2128.48
default,40,mbytes/sec,PingPong,128,4025.35,4057.23
default,40,mbytes/sec,PingPong,256,6580.04,6543.34
default,40,mbytes/sec,PingPong,512,12048.16,12043.94
default,40,mbytes/sec,PingPong,1024,21009.75,21050.58
default,40,mbytes/sec,PingPong,2048,26131.95,26441.05
default,40,mbytes/sec,PingPong,4096,36677.54,36471.97
default,40,mbytes/sec,PingPong,8192,43464.69,43572.26
default,40,mbytes/sec,PingPong,16384,25753.18,25735.62
default,40,mbytes/sec,PingPong,32768,28385.39,28335.36
default,40,mbytes/sec,PingPong,65536,27591.22,27723.53
default,40,mbytes/sec,PingPong,131072,36736.31,37513.23
default,40,mbytes/sec,PingPong,262144,41763.47,42466.58
default,40,mbytes/sec,PingPong,524288,43657.77,43729.87
default,40,mbytes/sec,PingPong,1048576,45071.74,44810.18
