iface,ppn,unit,test,bytes,uvn,no_uvn
default,1,microseconds,Stencil2D,8192,4.23,3.88
default,1,microseconds,Stencil2D,16384,6.85,6.52
default,1,microseconds,Stencil2D,32768,12.27,11.84
default,1,microseconds,Stencil2D,65536,22.85,22.33
default,1,microseconds,Stencil2D,131072,44.35,43.46
default,1,microseconds,Stencil2D,262144,97.88,96.45
default,1,microseconds,Stencil2D,524288,192.35,190.66
default,1,microseconds,Stencil2D,1048576,383.59,379.10
default,1,microseconds,Stencil2D,2097152,851.43,753.24
default,1,microseconds,Stencil2D,4194304,1529.72,1514.38
default,1,microseconds,Stencil3D,0,0.95,0.87
default,1,microseconds,Stencil3D,1,0.95,0.88
default,1,microseconds,Stencil3D,2,0.95,0.87
default,1,microseconds,Stencil3D,4,0.95,0.88
default,1,microseconds,Stencil3D,8,0.95,0.88
default,1,microseconds,Stencil3D,16,0.95,0.88
default,1,microseconds,Stencil3D,32,0.96,0.88
default,1,microseconds,Stencil3D,64,0.99,0.91
default,1,microseconds,Stencil3D,128,1.28,1.14
default,1,microseconds,Stencil3D,256,1.32,1.22
default,1,microseconds,Stencil3D,512,1.37,1.26
default,1,microseconds,Stencil3D,1024,1.48,1.39
default,1,microseconds,Stencil3D,2048,1.78,1.68
default,1,microseconds,Stencil3D,4096,2.31,2.19
default,1,microseconds,Stencil3D,8192,3.75,3.58
default,1,microseconds,Stencil3D,16384,6.51,6.20
default,1,microseconds,Stencil3D,32768,11.86,11.49
default,1,microseconds,Stencil3D,65536,22.79,22.26
default,1,microseconds,Stencil3D,131072,44.12,43.38
default,1,microseconds,Stencil3D,262144,96.14,99.62
default,1,microseconds,Stencil3D,524288,188.37,196.96
default,1,microseconds,Stencil3D,1048576,372.22,389.76
default,1,microseconds,Stencil3D,2097152,752.04,786.73
default,1,microseconds,Stencil3D,4194304,1666.93,1696.51
em1,1,microseconds,PingPong,0,31.12,23.40
em1,1,microseconds,PingPong,1,30.74,22.57
em1,1,microseconds,PingPong,2,30.42,22.52
em1,1,microseconds,PingPong,4,30.46,22.51
em1,1,microseconds,PingPong,8,30.46,22.55
em1,1,microseconds,PingPong,16,30.54,22.58
em1,1,microseconds,PingPong,32,30.60,22.60
em1,1,microseconds,PingPong,64,30.77,23.23
em1,1,microseconds,PingPong,128,33.20,28.74
em1,1,microseconds,PingPong,256,35.49,36.95
em1,1,microseconds,PingPong,512,41.36,43.13
em1,1,microseconds,PingPong,1024,47.76,57.13
em1,1,microseconds,PingPong,2048,50.22,64.92
em1,1,microseconds,PingPong,4096,57.82,65.68
em1,1,microseconds,PingPong,8192,65.08,65.68
em1,1,microseconds,PingPong,16384,113.51,92.13
em1,1,microseconds,PingPong,32768,153.79,106.88
em1,1,microseconds,PingPong,65536,198.11,217.28
em1,1,microseconds,PingPong,131072,268.74,270.81
em1,1,microseconds,PingPong,262144,406.16,364.68
em1,1,microseconds,PingPong,524288,646.19,625.94
em1,1,microseconds,PingPong,1048576,1125.38,1111.30
em1,1,microseconds,PingPong,2097152,2096.27,2065.33
em1,1,microseconds,PingPong,4194304,4007.18,4004.21
em1,1,microseconds,PingPing,0,34.39,28.00
em1,1,microseconds,PingPing,1,34.41,28.03
em1,1,microseconds,PingPing,2,34.42,28.05
em1,1,microseconds,PingPing,4,34.44,28.05
em1,1,microseconds,PingPing,8,34.43,28.06
em1,1,microseconds,PingPing,16,34.47,28.08
em1,1,microseconds,PingPing,32,34.68,28.20
em1,1,microseconds,PingPing,64,34.75,28.37
em1,1,microseconds,PingPing,128,35.11,29.20
em1,1,microseconds,PingPing,256,37.88,36.96
em1,1,microseconds,PingPing,512,45.37,43.12
em1,1,microseconds,PingPing,1024,56.39,55.30
em1,1,microseconds,PingPing,2048,64.88,62.22
em1,1,microseconds,PingPing,4096,65.85,65.57
em1,1,microseconds,PingPing,8192,70.69,114.03
em1,1,microseconds,PingPing,16384,117.10,125.62
em1,1,microseconds,PingPing,32768,158.63,134.06
em1,1,microseconds,PingPing,65536,181.15,206.32
em1,1,microseconds,PingPing,131072,275.88,255.61
em1,1,microseconds,PingPing,262144,464.76,419.95
em1,1,microseconds,PingPing,524288,719.83,679.87
em1,1,microseconds,PingPing,1048576,1231.74,1181.08
em1,1,microseconds,PingPing,2097152,2226.27,2147.20
em1,1,microseconds,PingPing,4194304,4296.67,4108.87
em1,1,microseconds,Unirandom,0,60.57,44.66
em1,1,microseconds,Unirandom,1,59.90,44.73
em1,1,microseconds,Unirandom,2,59.93,44.73
em1,1,microseconds,Unirandom,4,59.89,44.67
em1,1,microseconds,Unirandom,8,60.18,44.70
em1,1,microseconds,Unirandom,16,59.98,44.90
em1,1,microseconds,Unirandom,32,60.23,45.28
em1,1,microseconds,Unirandom,64,60.81,45.88
em1,1,microseconds,Unirandom,128,61.47,47.15
em1,1,microseconds,Unirandom,256,62.35,49.15
em1,1,microseconds,Unirandom,512,71.13,56.92
em1,1,microseconds,Unirandom,1024,73.35,61.69
em1,1,microseconds,Unirandom,2048,78.68,67.75
em1,1,microseconds,Unirandom,4096,89.04,77.55
em1,1,microseconds,Unirandom,8192,111.44,101.59
em1,1,microseconds,Unirandom,16384,172.46,141.23
em1,1,microseconds,Unirandom,32768,235.20,198.32
em1,1,microseconds,Unirandom,65536,341.24,334.20
em1,1,microseconds,Unirandom,131072,564.87,536.79
em1,1,microseconds,Unirandom,262144,1750.84,1575.76
em1,1,microseconds,Unirandom,524288,2854.01,2617.40
em1,1,microseconds,Unirandom,1048576,4767.24,4624.04
em1,1,microseconds,Unirandom,2097152,8734.15,8669.54
em1,1,microseconds,Unirandom,4194304,16559.04,16533.13
em1,1,microseconds,Birandom,0,55.12,42.33
em1,1,microseconds,Birandom,1,55.27,42.49
em1,1,microseconds,Birandom,2,55.26,42.45
em1,1,microseconds,Birandom,4,55.49,42.49
em1,1,microseconds,Birandom,8,55.31,42.56
em1,1,microseconds,Birandom,16,55.36,42.63
em1,1,microseconds,Birandom,32,55.65,43.28
em1,1,microseconds,Birandom,64,56.18,44.13
em1,1,microseconds,Birandom,128,56.98,46.36
em1,1,microseconds,Birandom,256,57.86,49.87
em1,1,microseconds,Birandom,512,66.13,57.91
em1,1,microseconds,Birandom,1024,70.62,64.27
em1,1,microseconds,Birandom,2048,76.18,71.28
em1,1,microseconds,Birandom,4096,86.06,80.33
em1,1,microseconds,Birandom,8192,108.62,101.06
em1,1,microseconds,Birandom,16384,172.65,143.40
em1,1,microseconds,Birandom,32768,230.63,202.95
em1,1,microseconds,Birandom,65536,339.11,334.65
em1,1,microseconds,Birandom,131072,574.54,529.70
em1,1,microseconds,Birandom,262144,1476.82,1353.81
em1,1,microseconds,Birandom,524288,2411.63,2301.94
em1,1,microseconds,Birandom,1048576,4247.84,4149.37
em1,1,microseconds,Birandom,2097152,7853.06,7753.22
em1,1,microseconds,Birandom,4194304,15031.81,14797.81
em1,1,microseconds,Corandom,0,35.07,27.48
em1,1,microseconds,Corandom,1,35.09,27.51
em1,1,microseconds,Corandom,2,35.06,27.56
em1,1,microseconds,Corandom,4,35.06,27.51
em1,1,microseconds,Corandom,8,35.06,27.47
em1,1,microseconds,Corandom,16,35.13,27.84
em1,1,microseconds,Corandom,32,35.25,28.25
em1,1,microseconds,Corandom,64,35.61,29.11
em1,1,microseconds,Corandom,128,36.13,31.10
em1,1,microseconds,Corandom,256,36.76,34.36
em1,1,microseconds,Corandom,512,42.63,41.67
em1,1,microseconds,Corandom,1024,44.90,47.49
em1,1,microseconds,Corandom,2048,48.82,54.64
em1,1,microseconds,Corandom,4096,54.73,61.26
em1,1,microseconds,Corandom,8192,68.29,73.76
em1,1,microseconds,Corandom,16384,108.58,98.74
em1,1,microseconds,Corandom,32768,143.20,129.65
em1,1,microseconds,Corandom,65536,212.52,200.85
em1,1,microseconds,Corandom,131072,353.41,310.15
em1,1,microseconds,Corandom,262144,635.57,577.07
em1,1,microseconds,Corandom,524288,1029.11,932.84
em1,1,microseconds,Corandom,1048576,1692.51,1511.59
em1,1,microseconds,Corandom,2097152,2806.81,2576.39
em1,1,microseconds,Corandom,4194304,4969.22,4631.62
em1,1,microseconds,Stencil2D,0,21.05,16.04
em1,1,microseconds,Stencil2D,1,21.20,16.01
em1,1,microseconds,Stencil2D,2,21.21,16.03
em1,1,microseconds,Stencil2D,4,21.22,16.12
em1,1,microseconds,Stencil2D,8,21.25,15.94
em1,1,microseconds,Stencil2D,16,21.42,16.12
em1,1,microseconds,Stencil2D,32,21.49,16.46
em1,1,microseconds,Stencil2D,64,21.52,16.70
em1,1,microseconds,Stencil2D,128,21.39,17.51
em1,1,microseconds,Stencil2D,256,22.31,19.86
em1,1,microseconds,Stencil2D,512,26.26,22.67
em1,1,microseconds,Stencil2D,1024,24.82,28.80
em1,1,microseconds,Stencil2D,2048,27.54,30.16
em1,1,microseconds,Stencil2D,4096,29.60,35.33
em1,1,microseconds,Stencil2D,8192,33.95,42.78
em1,1,microseconds,Stencil2D,16384,49.28,51.83
em1,1,microseconds,Stencil2D,32768,73.86,73.45
em1,1,microseconds,Stencil2D,65536,131.43,109.25
em1,1,microseconds,Stencil2D,131072,245.82,208.03
em1,1,microseconds,Stencil2D,262144,447.09,427.00
em1,1,microseconds,Stencil2D,524288,812.98,784.91
em1,1,microseconds,Stencil2D,1048576,1548.51,1508.57
em1,1,microseconds,Stencil2D,2097152,3159.04,2947.40
em1,1,microseconds,Stencil2D,4194304,6812.06,6104.76
em1,1,microseconds,Stencil3D,0,16.23,12.16
em1,1,microseconds,Stencil3D,1,16.42,12.25
em1,1,microseconds,Stencil3D,2,16.42,12.24
em1,1,microseconds,Stencil3D,4,16.41,12.27
em1,1,microseconds,Stencil3D,8,16.41,12.30
em1,1,microseconds,Stencil3D,16,16.43,12.38
em1,1,microseconds,Stencil3D,32,16.49,12.42
em1,1,microseconds,Stencil3D,64,16.56,12.66
em1,1,microseconds,Stencil3D,128,16.45,13.25
em1,1,microseconds,Stencil3D,256,16.84,14.84
em1,1,microseconds,Stencil3D,512,18.35,17.05
em1,1,microseconds,Stencil3D,1024,19.13,22.35
em1,1,microseconds,Stencil3D,2048,20.32,23.62
em1,1,microseconds,Stencil3D,4096,22.54,25.80
em1,1,microseconds,Stencil3D,8192,25.60,30.27
em1,1,microseconds,Stencil3D,16384,39.61,42.42
em1,1,microseconds,Stencil3D,32768,68.29,57.88
em1,1,microseconds,Stencil3D,65536,126.45,102.20
em1,1,microseconds,Stencil3D,131072,243.22,184.82
em1,1,microseconds,Stencil3D,262144,434.27,408.93
em1,1,microseconds,Stencil3D,524288,815.91,785.17
em1,1,microseconds,Stencil3D,1048576,1579.67,1531.67
em1,1,microseconds,Stencil3D,2097152,3289.45,3644.17
em1,1,microseconds,Stencil3D,4194304,7015.60,7481.28
ib0,1,microseconds,PingPong,0,26.47,17.22
ib0,1,microseconds,PingPong,1,25.48,15.75
ib0,1,microseconds,PingPong,2,25.48,15.73
ib0,1,microseconds,PingPong,4,25.50,15.76
ib0,1,microseconds,PingPong,8,25.47,15.76
ib0,1,microseconds,PingPong,16,25.46,15.76
ib0,1,microseconds,PingPong,32,25.50,15.84
ib0,1,microseconds,PingPong,64,25.65,15.84
ib0,1,microseconds,PingPong,128,27.64,16.98
ib0,1,microseconds,PingPong,256,26.93,17.96
ib0,1,microseconds,PingPong,512,31.04,20.85
ib0,1,microseconds,PingPong,1024,31.50,21.38
ib0,1,microseconds,PingPong,2048,33.43,22.89
ib0,1,microseconds,PingPong,4096,37.36,26.36
ib0,1,microseconds,PingPong,8192,42.26,30.52
ib0,1,microseconds,PingPong,16384,62.89,45.48
ib0,1,microseconds,PingPong,32768,86.79,62.42
ib0,1,microseconds,PingPong,65536,129.26,95.32
ib0,1,microseconds,PingPong,131072,214.98,163.82
ib0,1,microseconds,PingPong,262144,327.65,229.84
ib0,1,microseconds,PingPong,524288,462.67,345.73
ib0,1,microseconds,PingPong,1048576,748.75,588.68
ib0,1,microseconds,PingPong,2097152,1288.68,1122.66
ib0,1,microseconds,PingPong,4194304,2333.11,1891.95
ib0,1,microseconds,PingPing,0,29.95,18.08
ib0,1,microseconds,PingPing,1,29.91,18.03
ib0,1,microseconds,PingPing,2,29.84,18.07
ib0,1,microseconds,PingPing,4,29.80,18.09
ib0,1,microseconds,PingPing,8,29.83,18.10
ib0,1,microseconds,PingPing,16,29.87,18.09
ib0,1,microseconds,PingPing,32,29.73,18.13
ib0,1,microseconds,PingPing,64,29.91,18.09
ib0,1,microseconds,PingPing,128,30.99,18.95
ib0,1,microseconds,PingPing,256,30.93,19.07
ib0,1,microseconds,PingPing,512,33.99,22.25
ib0,1,microseconds,PingPing,1024,34.54,23.70
ib0,1,microseconds,PingPing,2048,35.75,24.99
ib0,1,microseconds,PingPing,4096,39.50,28.19
ib0,1,microseconds,PingPing,8192,45.06,33.22
ib0,1,microseconds,PingPing,16384,65.42,50.47
ib0,1,microseconds,PingPing,32768,97.46,77.20
ib0,1,microseconds,PingPing,65536,159.33,135.88
ib0,1,microseconds,PingPing,131072,316.44,265.04
ib0,1,microseconds,PingPing,262144,348.62,275.48
ib0,1,microseconds,PingPing,524288,569.40,468.07
ib0,1,microseconds,PingPing,1048576,996.98,852.90
ib0,1,microseconds,PingPing,2097152,1886.71,1678.13
ib0,1,microseconds,PingPing,4194304,3327.62,2856.75
ib0,1,microseconds,Unirandom,0,55.28,35.79
ib0,1,microseconds,Unirandom,1,55.00,38.83
ib0,1,microseconds,Unirandom,2,55.01,37.39
ib0,1,microseconds,Unirandom,4,55.04,37.40
ib0,1,microseconds,Unirandom,8,55.00,37.33
ib0,1,microseconds,Unirandom,16,55.16,37.37
ib0,1,microseconds,Unirandom,32,56.49,37.52
ib0,1,microseconds,Unirandom,64,56.50,37.49
ib0,1,microseconds,Unirandom,128,58.86,39.39
ib0,1,microseconds,Unirandom,256,59.18,39.60
ib0,1,microseconds,Unirandom,512,65.68,45.26
ib0,1,microseconds,Unirandom,1024,66.58,46.24
ib0,1,microseconds,Unirandom,2048,70.00,48.91
ib0,1,microseconds,Unirandom,4096,76.75,54.90
ib0,1,microseconds,Unirandom,8192,86.09,62.73
ib0,1,microseconds,Unirandom,16384,132.49,99.52
ib0,1,microseconds,Unirandom,32768,193.97,146.43
ib0,1,microseconds,Unirandom,65536,310.79,238.08
ib0,1,microseconds,Unirandom,131072,567.08,434.37
ib0,1,microseconds,Unirandom,262144,1380.03,981.76
ib0,1,microseconds,Unirandom,524288,1966.32,1459.14
ib0,1,microseconds,Unirandom,1048576,3126.74,2365.66
ib0,1,microseconds,Unirandom,2097152,5329.37,4183.29
ib0,1,microseconds,Unirandom,4194304,9565.93,7498.56
ib0,1,microseconds,Birandom,0,52.81,34.84
ib0,1,microseconds,Birandom,1,53.08,35.06
ib0,1,microseconds,Birandom,2,53.12,35.12
ib0,1,microseconds,Birandom,4,53.04,35.12
ib0,1,microseconds,Birandom,8,53.15,35.07
ib0,1,microseconds,Birandom,16,53.03,34.99
ib0,1,microseconds,Birandom,32,52.99,35.16
ib0,1,microseconds,Birandom,64,53.19,35.12
ib0,1,microseconds,Birandom,128,54.75,36.33
ib0,1,microseconds,Birandom,256,54.92,36.59
ib0,1,microseconds,Birandom,512,63.30,43.43
ib0,1,microseconds,Birandom,1024,64.30,44.34
ib0,1,microseconds,Birandom,2048,67.93,47.31
ib0,1,microseconds,Birandom,4096,74.82,53.03
ib0,1,microseconds,Birandom,8192,86.16,63.03
ib0,1,microseconds,Birandom,16384,134.68,101.84
ib0,1,microseconds,Birandom,32768,198.20,155.26
ib0,1,microseconds,Birandom,65536,325.41,258.00
ib0,1,microseconds,Birandom,131072,588.66,478.54
ib0,1,microseconds,Birandom,262144,1123.24,815.97
ib0,1,microseconds,Birandom,524288,1664.39,1251.58
ib0,1,microseconds,Birandom,1048576,2717.26,2084.49
ib0,1,microseconds,Birandom,2097152,4677.92,3767.77
ib0,1,microseconds,Birandom,4194304,8262.80,6730.93
ib0,1,microseconds,Corandom,0,33.34,21.70
ib0,1,microseconds,Corandom,1,33.39,21.80
ib0,1,microseconds,Corandom,2,33.32,21.79
ib0,1,microseconds,Corandom,4,33.39,21.80
ib0,1,microseconds,Corandom,8,33.41,21.71
ib0,1,microseconds,Corandom,16,33.39,21.68
ib0,1,microseconds,Corandom,32,33.37,21.87
ib0,1,microseconds,Corandom,64,33.50,21.92
ib0,1,microseconds,Corandom,128,34.99,22.98
ib0,1,microseconds,Corandom,256,35.07,23.09
ib0,1,microseconds,Corandom,512,38.15,26.32
ib0,1,microseconds,Corandom,1024,38.71,26.83
ib0,1,microseconds,Corandom,2048,40.30,28.46
ib0,1,microseconds,Corandom,4096,44.93,32.39
ib0,1,microseconds,Corandom,8192,51.48,37.23
ib0,1,microseconds,Corandom,16384,75.67,57.28
ib0,1,microseconds,Corandom,32768,104.53,86.65
ib0,1,microseconds,Corandom,65536,168.95,153.78
ib0,1,microseconds,Corandom,131072,308.79,290.00
ib0,1,microseconds,Corandom,262144,421.79,362.85
ib0,1,microseconds,Corandom,524288,694.21,583.16
ib0,1,microseconds,Corandom,1048576,1176.49,1018.09
ib0,1,microseconds,Corandom,2097152,2091.23,1819.11
ib0,1,microseconds,Corandom,4194304,3958.25,3454.86
ib0,1,microseconds,Stencil2D,0,18.90,14.20
ib0,1,microseconds,Stencil2D,1,19.03,14.22
ib0,1,microseconds,Stencil2D,2,19.06,14.30
ib0,1,microseconds,Stencil2D,4,19.04,14.19
ib0,1,microseconds,Stencil2D,8,19.08,14.20
ib0,1,microseconds,Stencil2D,16,19.07,14.17
ib0,1,microseconds,Stencil2D,32,19.05,14.27
ib0,1,microseconds,Stencil2D,64,19.13,14.31
ib0,1,microseconds,Stencil2D,128,19.99,14.77
ib0,1,microseconds,Stencil2D,256,18.84,14.90
ib0,1,microseconds,Stencil2D,512,21.64,16.52
ib0,1,microseconds,Stencil2D,1024,21.99,16.73
ib0,1,microseconds,Stencil2D,2048,22.66,17.79
ib0,1,microseconds,Stencil2D,4096,25.05,19.88
ib0,1,microseconds,Stencil2D,8192,27.43,25.61
ib0,1,microseconds,Stencil2D,16384,50.10,45.80
ib0,1,microseconds,Stencil2D,32768,84.06,73.92
ib0,1,microseconds,Stencil2D,65536,142.66,135.54
ib0,1,microseconds,Stencil2D,131072,271.09,268.86
ib0,1,microseconds,Stencil2D,262144,322.17,296.28
ib0,1,microseconds,Stencil2D,524288,548.48,492.93
ib0,1,microseconds,Stencil2D,1048576,917.68,838.10
ib0,1,microseconds,Stencil2D,2097152,1777.22,1817.65
ib0,1,microseconds,Stencil2D,4194304,4286.65,4043.79
ib0,1,microseconds,Stencil3D,0,14.70,12.60
ib0,1,microseconds,Stencil3D,1,14.88,12.68
ib0,1,microseconds,Stencil3D,2,14.88,12.68
ib0,1,microseconds,Stencil3D,4,14.90,12.68
ib0,1,microseconds,Stencil3D,8,14.89,12.68
ib0,1,microseconds,Stencil3D,16,14.88,12.69
ib0,1,microseconds,Stencil3D,32,14.93,12.81
ib0,1,microseconds,Stencil3D,64,15.05,12.86
ib0,1,microseconds,Stencil3D,128,15.15,13.02
ib0,1,microseconds,Stencil3D,256,15.98,13.44
ib0,1,microseconds,Stencil3D,512,18.16,15.09
ib0,1,microseconds,Stencil3D,1024,18.60,15.42
ib0,1,microseconds,Stencil3D,2048,19.69,16.69
ib0,1,microseconds,Stencil3D,4096,22.30,20.53
ib0,1,microseconds,Stencil3D,8192,28.58,24.82
ib0,1,microseconds,Stencil3D,16384,46.73,40.94
ib0,1,microseconds,Stencil3D,32768,74.89,72.80
ib0,1,microseconds,Stencil3D,65536,136.37,132.49
ib0,1,microseconds,Stencil3D,131072,260.08,265.89
ib0,1,microseconds,Stencil3D,262144,310.86,305.93
ib0,1,microseconds,Stencil3D,524288,499.74,456.57
ib0,1,microseconds,Stencil3D,1048576,905.49,827.60
ib0,1,microseconds,Stencil3D,2097152,1978.13,1811.28
ib0,1,microseconds,Stencil3D,4194304,4649.65,4376.47
default,1,mbytes/sec,PingPong,0,0.00,0.00
default,1,mbytes/sec,PingPong,1,2.23,2.37
default,1,mbytes/sec,PingPong,2,4.68,4.73
default,1,mbytes/sec,PingPong,4,9.74,9.74
default,1,mbytes/sec,PingPong,8,19.61,20.47
default,1,mbytes/sec,PingPong,16,39.29,41.81
default,1,mbytes/sec,PingPong,32,80.11,83.14
default,1,mbytes/sec,PingPong,64,148.68,154.41
default,1,mbytes/sec,PingPong,128,189.07,195.99
default,1,mbytes/sec,PingPong,256,359.59,411.47
default,1,mbytes/sec,PingPong,512,688.21,769.09
default,1,mbytes/sec,PingPong,1024,1204.26,1342.53
default,1,mbytes/sec,PingPong,2048,1996.83,2235.66
default,1,mbytes/sec,PingPong,4096,3357.84,3788.97
default,1,mbytes/sec,PingPong,8192,4965.44,5722.28
default,1,mbytes/sec,PingPong,16384,7278.78,8102.01
default,1,mbytes/sec,PingPong,32768,9331.16,8762.92
default,1,mbytes/sec,PingPong,65536,10468.81,9578.20
default,1,mbytes/sec,PingPong,131072,9361.00,11010.51
